,matchId,gameDurationSeconds,championBlueTop,championBlueJG,championBlueMid,championBlueBot,championBlueSup,championRedTop,championRedJG,championRedMid,championRedBot,championRedSup,goldDifference,blueGrubCount,redGrubCount,blueDragonCount,redDragonCount,blueBaronCount,redBaronCount,blueAtakhan,redAtakhan,winner
0,NA1_5243676040,1711,113,121,10,63,267,39,203,112,81,37,-433,3,3,4,0,0,1,1,0,0
0,NA1_5243634620,1802,266,20,131,145,161,164,122,34,221,117,571,0,6,2,3,0,1,1,0,1
0,NA1_5243617673,1868,8,154,39,81,80,164,35,517,18,267,-3313,0,6,1,2,1,0,0,1,1
0,NA1_5243581025,1594,122,120,31,81,60,266,35,238,51,99,-2129,3,3,0,2,0,0,0,0,1
0,NA1_5243064582,1791,92,163,91,145,111,114,121,142,42,89,-579,2,1,2,2,0,1,0,1,1
0,NA1_5243059373,1441,114,60,84,21,111,17,35,910,222,37,4699,1,0,2,0,0,0,1,0,0
0,NA1_5243054945,967,85,203,238,81,43,34,35,41,145,111,-1856,5,1,0,2,0,0,0,0,1
0,NA1_5243028424,1344,67,121,268,234,7,14,254,142,42,43,-2403,3,3,1,2,0,0,0,0,1
0,NA1_5243008503,2224,8,35,166,18,44,266,122,268,51,7,-3494,5,1,2,3,1,0,0,1,1
0,NA1_5242987117,2395,41,799,800,202,43,58,121,517,51,44,-1336,0,6,3,3,2,0,0,1,0
0,NA1_5241877649,1641,24,234,103,119,111,98,121,38,222,16,-1570,4,2,0,4,0,0,0,1,1
0,NA1_5243929584,1533,126,131,711,222,111,14,141,103,119,526,5843,6,0,2,1,0,0,1,0,0
0,NA1_5243906267,1478,150,141,163,81,267,67,80,910,22,432,2372,4,2,2,1,0,0,1,0,0
0,NA1_5236174990,2031,126,245,112,18,267,17,233,134,145,111,-1885,3,3,1,3,1,0,0,1,0
0,NA1_5234474800,1585,23,141,112,81,147,164,143,238,145,526,5833,6,0,2,1,1,0,1,0,0
0,NA1_5234067850,917,10,427,69,110,111,164,141,127,30,235,-6782,5,1,0,2,0,0,0,0,1
0,NA1_5234045913,1653,897,887,777,901,89,17,141,112,18,526,1485,3,3,0,4,0,0,0,1,1
0,NA1_5234024497,1588,893,141,126,30,89,17,104,245,81,43,1314,5,1,3,1,0,0,1,0,0
0,NA1_5233993098,1772,246,233,134,145,80,85,141,7,81,89,-2168,0,6,0,4,0,1,0,1,1
0,NA1_5233975783,1522,268,245,91,51,111,246,200,55,27,235,-295,0,6,1,2,0,0,0,1,1
0,NA1_5233854664,1270,799,72,91,498,888,254,104,134,145,37,-3411,6,0,0,3,0,0,0,1,1
0,NA1_5233849095,1729,799,56,84,67,60,19,104,131,145,555,-538,3,3,3,1,0,1,0,1,1
0,NA1_5233843562,1547,23,64,893,157,497,24,80,131,67,432,1674,4,2,2,2,0,0,0,1,1
0,NA1_5233840745,1645,92,141,3,110,43,23,120,27,29,201,1211,6,0,0,4,0,1,0,1,1
0,NA1_5233830597,2080,897,64,131,29,89,122,5,711,145,800,-3705,2,4,2,2,0,1,1,0,1
0,NA1_5233460803,1797,799,141,31,115,117,58,64,800,67,43,790,5,1,2,3,1,0,0,1,0
0,NA1_5233418685,1578,3,62,84,145,12,17,141,48,202,60,4277,6,0,3,0,0,0,1,0,0
0,NA1_5233393717,1679,122,141,31,81,40,164,131,105,14,235,2293,6,0,3,1,1,0,1,0,0
0,NA1_5233371641,1736,27,64,10,42,16,75,141,31,202,60,-3594,0,6,0,4,0,1,0,1,1
0,NA1_5233350451,1762,12,56,131,221,78,86,106,246,429,888,427,3,3,1,3,0,1,0,1,1
0,NA1_5233325651,1361,86,163,711,42,161,122,141,55,800,555,-3243,6,0,0,2,0,0,0,0,1
0,NA1_5232661495,1176,150,876,50,81,43,799,141,3,22,89,5641,3,3,2,0,0,0,0,0,0
0,NA1_5232640792,1781,517,141,127,67,117,122,120,245,145,235,-3855,1,5,2,1,1,0,1,0,0
0,NA1_5232442786,1441,777,246,61,221,117,86,141,103,51,497,-1979,0,6,0,3,0,0,0,1,1
0,NA1_5232419426,1698,516,234,131,115,72,799,80,90,51,223,1939,3,3,4,0,1,0,1,0,0
0,NA1_5231777282,1569,98,104,131,222,117,85,5,80,42,99,-3993,3,3,0,3,0,1,0,1,1
0,NA1_5231743826,2079,80,799,777,99,34,39,141,134,222,412,-2601,3,3,0,4,1,1,0,1,1
0,NA1_5231713352,1947,78,141,39,895,161,517,120,134,29,235,732,6,0,2,3,0,1,1,0,1
0,NA1_5231690200,2128,266,35,7,110,43,897,234,131,222,117,892,6,0,2,3,2,0,1,0,0
0,NA1_5231606603,1563,799,141,163,67,80,58,64,7,497,235,-92,5,1,2,2,0,0,1,0,0
0,NA1_5231595063,2222,777,141,112,222,43,27,122,13,81,40,4648,4,2,1,4,0,2,1,0,0
0,NA1_5245333823,1395,54,80,910,110,432,24,78,238,29,350,147,5,1,1,2,0,0,0,0,0
0,NA1_5245204021,1712,82,122,13,18,60,2,203,893,910,526,3405,3,3,2,1,1,0,1,0,0
0,NA1_5242928098,1538,85,5,3,22,902,67,154,163,21,89,-3553,2,4,0,3,0,0,0,1,1
0,NA1_5242900207,1784,126,60,517,145,412,17,254,163,110,432,907,3,3,2,2,1,0,1,0,0
0,NA1_5242558379,1161,777,163,3,81,518,39,106,112,145,43,2306,0,6,1,1,0,0,0,0,0
0,NA1_5242360264,1476,164,203,43,236,201,24,876,238,110,267,480,6,0,2,1,0,0,1,0,0
0,NA1_5241437771,1824,79,122,26,145,43,266,106,45,81,89,-254,6,0,3,1,1,0,1,0,0
0,NA1_5238178948,1687,266,5,103,800,89,799,200,101,901,115,336,6,0,2,1,1,0,1,0,0
0,NA1_5237606123,1470,43,35,42,202,267,39,200,99,21,526,612,5,1,2,0,0,0,1,0,0
0,NA1_5237236765,1139,96,254,91,27,37,150,106,112,202,43,1455,6,0,1,2,0,0,0,0,0
0,NA1_5237225103,952,78,107,103,51,40,8,254,112,119,518,-6928,1,5,0,2,0,0,0,0,1
0,NA1_5234140891,1341,43,91,45,42,12,92,427,103,81,111,6136,6,0,2,0,0,0,0,0,0
0,NA1_5233926990,2215,86,77,90,42,48,887,36,777,222,43,-2389,0,6,2,3,0,1,0,1,0
0,NA1_5233913340,1775,6,120,893,222,111,92,106,105,42,518,-1507,6,0,2,2,1,0,1,0,0
0,NA1_5233896126,1839,23,141,127,777,497,266,234,134,221,78,392,4,2,4,1,0,0,1,0,0
0,NA1_5232967260,1651,67,141,517,51,99,42,421,103,29,117,2591,0,6,1,3,0,1,0,1,0
0,NA1_5232934182,1790,36,234,1,29,111,19,79,166,18,59,-585,3,3,2,2,1,0,1,0,0
0,NA1_5242068563,1997,126,9,84,51,235,799,122,245,81,267,-429,4,2,2,3,2,0,1,0,0
0,NA1_5242037135,1825,6,876,103,29,235,240,104,142,145,412,-5128,1,5,2,2,1,0,0,1,0
0,NA1_5240886337,1509,133,163,3,498,235,887,56,61,81,201,-5889,6,0,1,3,0,0,0,1,1
0,NA1_5239679818,1395,92,60,112,29,235,86,876,42,800,98,-6302,3,3,1,2,0,0,0,0,1
0,NA1_5238544707,1478,78,56,893,22,235,2,887,777,18,117,2994,2,4,3,0,0,0,1,0,0
0,NA1_5238534741,921,8,5,157,800,26,893,120,84,145,235,-3004,3,3,0,2,0,0,0,0,1
0,NA1_5238517551,1162,79,59,800,777,16,17,78,103,202,235,-5111,3,3,1,2,0,0,0,0,1
0,NA1_5238504903,1203,31,254,1,22,40,74,64,45,81,235,-5521,4,2,0,2,0,0,0,0,1
0,NA1_5244434341,1707,39,80,112,42,267,114,64,142,81,43,306,3,3,1,2,0,1,0,1,1
0,NA1_5244155662,1380,62,106,154,800,267,4,33,38,18,201,1073,6,0,1,2,0,0,1,0,0
0,NA1_5243886241,1495,69,122,8,81,37,86,104,1,498,432,2609,4,2,3,0,0,0,0,1,0
0,NA1_5243795908,959,23,68,3,81,201,154,5,517,360,412,6819,6,0,1,0,0,0,0,0,0
0,NA1_5243601572,1772,126,122,893,42,267,98,141,99,21,43,5304,6,0,4,0,1,0,1,0,0
0,NA1_5243548813,1102,2,107,112,236,267,19,120,69,143,111,1097,0,6,1,0,0,0,0,0,0
0,NA1_5243384261,917,893,234,91,202,43,74,36,101,22,412,1317,6,0,1,1,0,0,0,0,0
0,NA1_5239528225,2054,516,254,166,110,518,23,62,43,429,7,-155,0,6,1,4,1,1,1,0,1
0,NA1_5239521006,1299,164,72,112,42,518,6,28,34,29,117,645,5,1,0,2,0,0,0,0,1
0,NA1_5239511463,1780,799,254,268,22,80,23,876,800,110,60,-6210,2,4,1,3,0,0,0,1,1
0,NA1_5239117790,1791,799,9,134,119,526,41,64,55,51,518,-4539,4,2,1,3,1,0,0,1,0
0,NA1_5238843740,1927,86,5,163,45,12,164,76,246,145,43,-350,6,0,1,4,0,1,0,1,1
0,NA1_5238804237,1821,268,59,62,99,235,86,104,134,800,26,458,3,3,1,3,0,1,0,1,1
0,NA1_5237450830,1503,799,79,1,81,80,13,64,39,110,517,1040,4,2,1,1,0,0,0,0,0
0,NA1_5236934329,1352,126,57,84,145,412,233,64,517,42,60,-2537,2,4,0,3,0,0,0,1,1
0,NA1_5235650182,2398,875,107,517,29,40,86,64,84,22,43,1857,3,3,4,2,1,2,1,0,0
0,NA1_5235621565,1513,875,104,3,221,37,54,64,800,145,40,1275,3,3,3,1,0,0,1,0,0
0,NA1_5233292898,1541,114,107,3,51,43,887,245,61,202,111,-82,2,4,3,0,0,0,1,0,0
0,NA1_5233278342,914,126,120,105,18,80,887,163,58,15,117,8248,6,0,1,0,0,0,0,0,0
0,NA1_5232608997,1550,516,143,166,81,40,887,234,134,895,235,-4287,6,0,0,4,0,0,0,1,1
0,NA1_5231762747,1872,777,234,103,42,497,86,5,43,143,235,-2067,3,3,5,0,1,0,1,0,0
0,NA1_5231254173,1736,22,107,61,24,117,17,113,777,51,235,2620,4,2,3,1,1,0,1,0,0
0,NA1_5229817426,2191,75,107,800,236,267,154,106,131,67,526,-1088,4,2,2,3,0,2,1,0,0
0,NA1_5244928413,1956,777,80,245,236,201,68,59,134,145,526,1173,4,2,0,3,0,2,0,1,1
0,NA1_5237290436,2005,150,799,7,134,235,82,80,20,22,117,-2114,1,5,1,3,1,0,0,1,0
0,NA1_5236401868,2288,14,64,134,221,117,150,234,84,145,111,-3213,0,6,3,3,1,1,1,0,0
0,NA1_5236381155,1123,266,20,103,81,43,897,110,8,145,78,3968,3,3,2,0,0,0,0,0,0
0,NA1_5236305379,1807,85,141,134,81,201,126,76,157,119,12,-1887,0,6,2,2,1,0,1,0,0
0,NA1_5232830589,942,17,104,13,910,412,112,64,134,81,40,-3991,2,4,0,2,0,0,0,0,1
0,NA1_5232791900,1308,164,143,777,26,235,240,106,134,222,117,4299,3,3,2,0,0,0,0,0,0
0,NA1_5232695547,939,27,91,166,29,800,799,33,134,221,117,-6831,1,5,0,2,0,0,0,0,1
0,NA1_5232665241,2037,164,64,245,498,497,17,234,134,18,57,-4460,3,3,1,4,2,0,1,0,0
0,NA1_5232585293,1795,150,234,800,51,43,875,5,221,115,111,3729,3,3,1,4,0,1,0,1,1
0,NA1_5230408714,920,150,203,3,236,117,897,20,246,81,43,-8258,1,3,0,2,0,0,0,0,1
0,NA1_5229166710,2475,134,64,74,51,235,34,427,238,119,526,3540,3,3,5,1,1,1,0,1,0
0,NA1_5229150493,1747,67,245,99,21,201,74,104,134,51,142,-890,0,6,2,2,0,1,0,1,1
0,NA1_5229069466,1726,799,20,134,42,60,80,91,268,145,412,4021,6,0,1,3,1,0,1,0,0
0,NA1_5229048853,1242,150,20,777,42,111,516,60,555,81,201,-2177,3,3,0,2,0,0,0,1,1
0,NA1_5229002865,2295,126,254,127,800,235,897,62,134,901,497,2338,5,1,3,3,0,1,0,1,0
0,NA1_5228964721,1697,60,104,134,110,526,799,120,800,45,432,1021,4,2,2,2,1,0,1,0,0
0,NA1_5228893962,1241,266,131,134,22,497,516,141,910,498,98,4938,3,3,2,0,0,0,0,0,0
0,NA1_5228867591,1228,98,56,3,222,43,897,234,893,134,40,-2114,3,3,0,3,0,0,0,0,1
0,NA1_5228841246,1819,516,64,7,202,12,893,234,134,51,16,-1490,4,2,0,4,1,0,0,1,0
0,NA1_5228781677,1802,122,887,799,81,24,777,64,103,202,43,-1284,5,1,2,2,0,0,0,1,0
0,NA1_5228770754,910,92,20,134,236,44,777,5,112,42,111,-5768,1,5,0,1,0,0,0,0,1
0,NA1_5228415896,1217,68,121,134,523,201,164,234,43,800,497,4270,4,2,2,1,0,0,0,0,0
0,NA1_5228388486,1104,31,104,800,134,78,799,2,55,222,25,3685,6,0,2,0,0,0,0,0,0
0,NA1_5245520147,1855,126,163,131,21,526,14,233,43,145,497,1667,6,0,1,3,1,0,1,0,0
0,NA1_5245498004,1632,39,141,910,22,893,69,246,4,81,89,1833,6,0,1,3,0,1,0,1,1
0,NA1_5244347704,1659,7,200,10,81,53,54,143,18,29,43,1486,1,5,2,2,1,0,1,0,0
0,NA1_5244324870,1807,126,234,86,103,111,238,122,910,51,60,-952,3,3,2,2,1,0,1,0,0
0,NA1_5244272625,2225,85,154,238,222,37,164,254,268,115,555,-607,2,1,4,2,1,1,1,0,0
0,NA1_5243876345,2195,69,91,101,51,40,799,234,13,157,526,-4472,6,0,2,4,1,0,0,1,0
0,NA1_5243805695,1735,19,122,238,96,497,43,107,427,145,111,2022,6,0,3,1,1,0,0,1,0
0,NA1_5243781632,2215,516,64,136,143,57,114,234,34,29,555,-6429,3,3,2,4,1,1,1,0,1
0,NA1_5243755990,1597,164,154,950,81,16,10,122,134,498,20,3573,6,0,1,3,0,0,1,0,0
0,NA1_5243725978,1750,122,68,34,51,43,777,57,45,22,117,3776,3,3,4,0,1,0,0,1,0
0,NA1_5243712643,1458,57,64,145,51,412,266,254,103,236,350,6860,3,3,2,2,0,0,0,0,0
0,NA1_5245211577,1200,24,163,245,110,40,897,122,112,25,235,2948,6,0,0,3,0,0,0,0,0
0,NA1_5242326827,1478,54,20,68,901,80,86,131,266,81,518,153,4,2,2,1,0,0,0,0,0
0,NA1_5241792759,1680,122,64,117,15,53,893,91,55,429,16,-4658,0,6,1,3,0,1,0,1,1
0,NA1_5241731416,1945,86,9,69,51,78,10,62,518,360,412,1555,5,1,2,2,1,0,1,0,0
0,NA1_5241654602,1690,31,143,166,81,60,150,200,103,51,40,-63,1,5,2,2,0,1,0,1,1
0,NA1_5241635693,1383,24,77,238,81,526,79,11,157,222,40,-3115,2,4,0,3,0,0,0,1,1
0,NA1_5241611651,1714,86,234,134,96,902,14,59,31,222,117,3429,4,2,3,1,1,0,1,0,0
0,NA1_5240750109,2185,266,64,112,222,143,897,163,157,145,526,-1361,1,5,2,3,0,2,0,1,1
0,NA1_5240393624,1531,157,91,79,163,80,50,113,234,81,98,2448,3,3,2,2,0,0,1,0,0
0,NA1_5240369094,1691,799,91,1,145,111,897,11,777,81,526,-236,4,2,2,2,0,1,1,0,1
0,NA1_5239986833,2097,266,25,82,145,43,875,72,221,51,40,-34,6,0,1,3,0,1,0,1,1
0,NA1_5239941101,1733,36,120,105,50,80,27,30,234,67,16,3880,3,3,0,4,0,0,1,0,1
0,NA1_5244578750,1507,799,234,245,110,235,92,163,103,222,201,3371,2,4,4,0,0,0,1,0,0
0,NA1_5243944336,1188,19,122,103,18,497,777,876,10,22,555,10126,3,0,1,1,0,0,0,0,0
0,NA1_5243378957,1622,17,106,103,81,40,58,56,246,42,517,-2993,6,0,0,4,0,0,0,1,1
0,NA1_5242782440,1308,6,59,20,236,40,58,143,103,81,80,-2567,0,6,1,2,0,0,0,1,1
0,NA1_5242756348,1751,86,120,4,145,518,166,143,268,81,43,78,6,0,0,4,0,1,0,1,1
0,NA1_5242306124,2068,799,122,4,81,16,24,12,36,15,44,1396,6,0,1,4,1,0,1,0,0
0,NA1_5242085187,1573,17,120,268,42,117,79,62,27,81,235,64,3,3,0,3,0,1,0,1,1
0,NA1_5241682264,1509,62,887,517,360,111,92,106,154,81,201,4350,6,0,2,1,0,0,1,0,0
0,NA1_5241486233,1501,106,64,3,22,147,887,120,79,81,43,-733,3,3,0,3,0,0,0,1,1
0,NA1_5241227376,1739,39,32,112,202,432,893,104,517,145,497,-60,5,1,2,2,0,1,0,1,1
0,NA1_5239041778,1557,58,143,901,22,497,126,9,86,202,235,-3100,6,0,0,4,0,0,0,1,1
0,NA1_5239026783,1568,897,5,517,110,78,516,57,268,18,53,5200,3,3,3,0,0,0,1,0,0
0,NA1_5238114306,1669,517,234,246,29,526,80,233,101,202,40,2880,3,3,3,0,1,0,1,0,0
0,NA1_5237983942,1764,897,141,268,110,37,799,60,127,202,80,-2389,3,3,2,3,0,0,1,0,0
0,NA1_5236785906,1818,164,245,103,202,267,875,143,134,18,111,-973,6,0,1,3,1,0,1,0,0
0,NA1_5236755406,1774,24,56,517,34,80,31,63,45,202,201,3555,3,3,2,2,1,0,1,0,0
0,NA1_5236671837,1784,150,233,45,202,35,58,120,69,222,497,-76,0,6,2,2,0,0,1,0,0
0,NA1_5236395417,1345,27,143,238,202,267,79,80,268,145,235,6183,4,2,3,0,0,0,1,0,0
0,NA1_5236339894,1811,516,33,268,202,37,164,141,3,222,412,937,4,2,0,4,0,1,0,1,1
0,NA1_5236307622,1698,39,131,163,29,555,36,145,246,202,43,4940,6,0,2,1,1,0,1,0,0
0,NA1_5234611655,1166,800,32,67,202,267,17,246,86,910,235,3130,6,0,1,1,0,0,0,0,0
0,NA1_5233368107,1726,23,254,8,202,43,19,72,55,901,412,6845,5,1,3,1,0,0,1,0,0
0,NA1_5243154167,1686,114,122,268,81,12,62,35,55,110,43,-1465,3,3,2,1,1,0,1,0,0
0,NA1_5242459634,1760,62,203,268,21,497,14,131,266,222,40,-578,5,1,2,2,1,0,1,0,0
0,NA1_5240339619,1910,799,141,42,800,80,122,106,1,21,40,-119,2,4,1,4,0,1,0,1,1
0,NA1_5239441814,1926,133,60,950,163,80,14,30,246,22,40,-3279,3,3,2,3,0,1,0,1,1
0,NA1_5239400969,1780,875,59,112,81,60,77,30,897,51,40,-593,2,4,1,3,0,1,0,1,1
0,NA1_5236829698,1708,799,25,893,22,53,92,254,13,222,40,3369,6,0,1,3,0,1,0,1,1
0,NA1_5236142451,937,266,60,42,236,267,122,245,31,81,43,-2144,2,4,0,1,0,0,0,0,1
0,NA1_5233464789,1395,164,91,163,18,53,39,113,131,51,43,590,4,2,1,2,0,0,0,1,0
0,NA1_5232780249,1498,17,56,103,21,40,36,59,134,29,117,1010,6,0,2,0,0,0,1,0,0
0,NA1_5232688940,1162,31,11,112,29,267,887,154,75,895,235,-4534,1,5,1,2,0,0,0,0,1
0,NA1_5244188383,1673,34,121,134,22,235,150,11,166,112,26,3107,6,0,3,1,1,0,1,0,0
0,NA1_5243929760,1420,34,234,3,523,78,98,203,105,145,111,4470,4,2,2,1,0,0,1,0,0
0,NA1_5243910137,1524,516,30,23,119,412,164,203,34,523,267,1850,0,6,1,2,0,0,0,1,1
0,NA1_5245501996,1180,24,122,517,523,43,777,56,61,222,40,1809,3,2,1,0,0,0,0,0,0
0,NA1_5245338481,912,79,122,13,50,412,86,887,134,22,37,6273,3,3,2,0,0,0,0,0,0
0,NA1_5244953759,1795,114,60,7,236,80,98,122,31,222,800,3385,5,1,4,1,0,1,1,0,0
0,NA1_5244839614,2604,897,80,74,119,44,86,17,163,236,50,3822,6,0,4,2,2,1,1,0,0
0,NA1_5244616667,946,897,234,101,42,111,266,80,105,81,201,4869,5,1,1,1,0,0,0,0,0
0,NA1_5244246465,1525,56,80,163,110,117,240,120,103,51,43,5102,3,3,2,1,0,0,1,0,0
0,NA1_5244196043,1656,126,234,163,145,16,897,20,3,81,43,3112,4,1,4,0,0,0,0,1,0
0,NA1_5244026545,2001,516,122,8,29,117,114,35,4,110,16,-1943,1,5,4,1,0,1,1,0,1
0,NA1_5245150493,1579,126,234,112,15,526,78,121,90,110,267,876,3,3,3,1,0,0,0,1,0
0,NA1_5242471213,2206,75,11,131,800,555,875,517,55,42,526,531,0,6,1,4,0,1,1,0,1
0,NA1_5241324421,2342,875,104,950,37,800,85,254,14,30,111,-2996,4,2,3,3,2,0,0,1,0
0,NA1_5241311353,1125,266,64,103,15,201,875,5,134,222,412,4059,3,3,2,1,0,0,0,0,0
0,NA1_5241293995,1975,31,80,166,81,43,875,245,92,22,902,1561,3,3,2,2,0,1,0,1,1
0,NA1_5240969417,1523,875,421,112,67,99,27,104,84,110,800,-6116,3,3,0,3,0,0,0,1,1
0,NA1_5240950744,1770,68,131,157,800,40,3,2,126,99,43,1602,6,0,3,2,1,0,1,0,0
0,NA1_5245062079,1503,106,76,8,236,412,86,64,50,81,37,1846,5,1,0,3,0,0,1,0,0
0,NA1_5245034984,1705,266,234,711,222,117,62,35,61,42,412,2130,4,2,3,0,0,1,0,1,1
0,NA1_5244775865,1028,799,234,517,51,432,75,106,154,30,555,-286,3,3,0,2,0,0,0,0,1
0,NA1_5244486850,1984,10,122,711,236,350,799,76,3,42,412,-2029,6,0,0,4,0,1,0,1,1
0,NA1_5244461294,1978,27,33,157,42,53,266,245,14,81,432,589,2,4,1,2,1,0,1,0,0
0,NA1_5244432748,1307,75,80,134,42,412,9,107,112,81,12,-4850,0,6,2,1,0,0,0,0,1
0,NA1_5244262064,1553,31,122,103,18,117,887,62,45,22,412,576,3,3,1,3,0,0,1,0,1
0,NA1_5244238848,914,777,122,3,51,143,266,120,142,202,350,-4484,1,5,1,1,0,0,0,0,1
0,NA1_5241651312,1736,223,245,901,119,111,897,421,90,22,412,2395,1,5,1,3,0,1,0,1,1
0,NA1_5240377599,1703,893,107,3,236,555,799,245,910,222,117,5058,6,0,3,0,1,0,1,0,0
0,NA1_5239058157,1727,157,876,246,51,412,59,245,126,42,12,205,5,1,0,4,0,1,1,0,1
0,NA1_5239016445,2015,62,64,517,202,43,27,245,246,29,555,-173,3,3,2,2,0,1,1,0,0
0,NA1_5238838421,1569,122,104,154,202,40,50,245,81,157,78,4033,6,0,2,0,1,0,1,0,0
0,NA1_5238825854,1994,92,59,517,202,555,6,64,69,21,103,6551,5,0,5,0,1,0,1,0,0
0,NA1_5238288739,1949,24,234,69,81,235,74,245,18,222,43,2772,3,3,4,1,0,1,1,0,0
0,NA1_5238280025,1692,875,245,145,81,40,266,887,134,22,902,5996,5,1,4,0,1,0,1,0,0
0,NA1_5238006616,2031,266,122,112,81,267,8,62,63,222,117,2019,3,3,3,2,0,1,0,1,1
0,NA1_5237981329,1201,41,245,268,498,497,516,80,7,429,57,2980,5,1,2,0,0,0,0,0,0
0,NA1_5237855235,1873,122,245,62,901,518,27,887,23,360,412,3225,4,2,3,1,1,0,1,0,0
0,NA1_5236872482,1189,266,245,799,222,111,41,32,777,202,7,-4215,6,0,0,2,0,0,0,0,1
0,NA1_5236837943,2030,164,59,4,800,267,74,120,112,81,412,-3577,1,5,2,3,0,1,0,1,1
0,NA1_5236752516,2825,6,245,157,18,117,799,163,268,236,12,-1139,6,0,3,4,4,0,1,0,0
0,NA1_5236732404,1656,23,131,13,22,350,6,245,134,29,267,287,3,3,0,4,0,1,0,1,1
0,NA1_5234437195,1731,36,122,103,81,412,799,245,126,18,80,-1884,2,4,2,2,0,1,0,1,1
0,NA1_5234431910,1569,98,5,103,134,497,133,76,126,145,89,2351,3,3,4,0,0,0,1,0,0
0,NA1_5234422878,2188,238,80,3,145,412,133,245,39,110,497,-2053,3,3,3,2,2,0,1,0,1
0,NA1_5234411212,2098,238,234,950,145,53,799,76,246,22,142,570,6,0,1,4,1,0,1,0,0
0,NA1_5234396507,1747,24,234,103,18,142,6,76,166,42,89,3955,4,2,0,4,0,1,0,1,1
0,NA1_5234326613,1688,897,200,517,145,57,893,246,166,18,26,553,6,0,0,3,0,1,0,1,1
0,NA1_5234228247,1720,23,54,126,145,555,86,143,517,222,43,-2578,6,0,3,1,0,0,1,0,0
0,NA1_5233810902,1375,6,20,13,22,68,114,163,800,18,267,-5926,1,5,2,1,0,0,0,1,1
0,NA1_5233767496,1382,799,120,84,18,117,6,233,800,910,37,2048,6,0,3,0,0,0,1,0,0
0,NA1_5233719221,1241,85,121,20,221,43,420,234,18,29,412,-1675,5,1,0,3,0,0,0,0,1
0,NA1_5233094336,1162,58,76,42,145,432,266,91,50,81,78,5871,5,1,1,1,0,0,0,0,0
0,NA1_5233084796,1505,799,80,800,18,235,39,120,69,222,526,2918,6,0,2,1,0,0,0,1,0
0,NA1_5233072311,1363,126,234,4,429,57,799,77,84,18,80,6934,4,2,3,0,0,0,1,0,0
0,NA1_5233061525,1381,92,104,112,145,111,86,246,777,99,25,7098,6,0,2,0,0,0,1,0,0
0,NA1_5233049823,1441,54,104,13,42,555,517,62,161,18,80,1011,3,3,1,2,0,0,0,1,1
0,NA1_5233027134,1706,34,11,59,96,497,24,62,7,29,526,-1138,0,6,1,2,1,0,1,0,0
0,NA1_5232854017,1858,24,64,4,50,555,42,20,157,360,526,-987,0,6,2,3,0,1,0,1,1
0,NA1_5231553809,1675,69,141,236,145,800,799,245,45,42,412,3404,6,0,4,0,1,0,1,0,0
0,NA1_5231533578,968,34,121,893,96,16,39,234,112,42,555,1570,4,2,1,1,0,0,0,0,0
0,NA1_5230703785,1539,240,106,800,81,235,92,254,69,18,80,2603,5,1,1,1,0,0,0,1,1
0,NA1_5229843736,1988,24,107,268,42,60,897,203,134,18,497,492,0,6,3,1,1,0,0,1,0
0,NA1_5229765717,2029,777,143,910,81,526,799,20,42,51,80,-3994,2,4,0,5,0,1,1,0,1
0,NA1_5244951812,1928,133,62,3,30,57,777,122,84,110,103,-2658,1,5,2,2,0,1,0,1,1
0,NA1_5243064675,1865,24,104,84,910,412,34,887,91,51,53,3859,6,0,4,0,1,0,0,1,0
0,NA1_5242258905,1970,523,64,112,81,80,54,91,90,910,235,-1125,4,2,1,3,0,1,0,1,1
0,NA1_5242201909,1519,77,80,18,30,40,92,91,3,221,117,-3590,4,2,0,3,0,0,0,1,1
0,NA1_5241885535,2161,92,233,103,910,12,14,203,221,30,526,132,6,0,2,3,0,1,1,0,1
0,NA1_5241365986,1969,62,876,126,81,53,799,203,103,30,43,2368,4,2,2,2,0,1,0,1,1
0,NA1_5237529125,2054,10,238,777,30,267,897,11,246,22,7,2096,3,3,3,1,0,1,1,0,0
0,NA1_5235019127,1712,126,120,7,30,526,82,203,238,523,37,-1123,3,3,0,3,0,1,0,1,1
0,NA1_5234083697,1690,897,887,516,30,412,126,107,268,81,235,-5357,0,6,1,2,0,1,0,1,1
0,NA1_5229797556,2151,68,11,26,202,111,516,64,101,51,235,1536,6,0,2,4,2,0,0,1,0
0,NA1_5227836776,1685,875,143,112,221,43,98,203,3,222,235,6176,6,0,2,1,0,0,1,0,0
0,NA1_5227815043,2183,799,59,800,112,267,34,91,246,910,412,-2442,1,2,1,4,1,0,1,0,1
0,NA1_5227784879,2248,154,141,268,21,26,240,203,142,30,117,-3816,3,3,0,5,1,0,1,0,1
0,NA1_5227769973,943,887,36,517,81,432,83,120,268,30,497,6938,6,0,1,1,0,0,0,0,0
0,NA1_5227734598,1601,31,36,157,29,25,240,80,131,222,117,-848,5,1,1,2,0,0,1,0,1
0,NA1_5227677256,1804,98,11,517,202,117,799,104,13,30,235,-6651,3,3,2,3,1,0,1,0,1
0,NA1_5227217859,1615,799,76,910,67,111,31,234,163,29,44,1035,0,6,2,1,0,1,1,0,1
0,NA1_5227207598,2039,24,163,14,30,412,266,233,910,222,117,3687,3,3,2,2,1,0,0,1,0
0,NA1_5227201282,912,27,427,23,30,89,799,80,134,81,26,4331,3,3,0,1,0,0,0,0,0
0,NA1_5227192456,955,126,421,84,30,80,41,141,777,221,3,3767,5,1,2,0,0,0,0,0,0
